Wind Dir (°),Wind Speed (ms),Wind Gusts 1h (ms),Wave Height (m),Dominant Wave Period (s),Avg Wave Period (s),Dominant Wave Direction,Pressure,Air Temperature,Water Temperature,Datetime
70.0,6.0,8.0,1.7,8.0,6.1,30.0,1020.8,22.4,23.2,2024-04-20 02:20:00+00:00
70.0,6.0,8.0,1.7,9.0,6.2,49.0,1020.9,22.5,23.2,2024-04-20 01:50:00+00:00
80.0,6.0,8.0,1.7,8.0,5.9,41.0,1021.1,22.5,23.2,2024-04-20 01:20:00+00:00
80.0,6.0,8.0,1.8,9.0,6.1,31.0,1021.2,22.4,23.2,2024-04-20 00:50:00+00:00
80.0,6.0,8.0,1.8,8.0,6.1,34.0,1021.6,22.4,23.2,2024-04-20 00:20:00+00:00
80.0,6.0,8.0,1.8,8.0,6.0,27.0,1021.8,22.3,23.2,2024-04-19 23:50:00+00:00
60.0,6.0,9.0,1.9,8.0,6.1,38.0,1022.9,22.0,23.2,2024-04-19 22:50:00+00:00
70.0,6.0,7.0,2.0,8.0,6.1,26.0,1023.0,22.2,23.2,2024-04-19 22:20:00+00:00
70.0,5.0,7.0,1.9,8.0,6.1,47.0,1023.4,22.1,23.1,2024-04-19 21:50:00+00:00
70.0,5.0,7.0,1.8,11.0,6.0,344.0,1023.5,21.7,23.1,2024-04-19 21:20:00+00:00
70.0,6.0,8.0,2.0,6.0,5.8,45.0,1023.6,21.8,23.1,2024-04-19 20:50:00+00:00
80.0,7.0,8.0,1.9,8.0,5.8,41.0,1023.8,21.5,23.1,2024-04-19 20:20:00+00:00
70.0,8.0,9.0,1.8,6.0,5.6,58.0,1023.7,21.6,23.0,2024-04-19 19:50:00+00:00
80.0,8.0,10.0,2.0,9.0,5.8,27.0,1023.5,21.4,23.0,2024-04-19 19:20:00+00:00
70.0,8.0,10.0,1.9,8.0,5.8,45.0,1023.3,21.5,23.0,2024-04-19 18:50:00+00:00
90.0,7.0,9.0,1.8,6.0,5.8,61.0,1023.3,21.3,23.0,2024-04-19 18:20:00+00:00
80.0,8.0,10.0,1.8,10.0,6.1,37.0,1023.1,21.4,23.0,2024-04-19 17:50:00+00:00
110.0,5.0,7.0,1.8,6.0,5.7,56.0,1022.7,20.8,23.0,2024-04-19 17:20:00+00:00
100.0,8.0,10.0,1.8,9.0,5.6,37.0,1022.5,21.0,23.0,2024-04-19 16:50:00+00:00
70.0,8.0,10.0,1.9,9.0,5.8,31.0,1022.0,21.6,23.0,2024-04-19 16:20:00+00:00
70.0,8.0,10.0,1.9,9.0,5.9,34.0,1022.0,21.5,23.0,2024-04-19 15:50:00+00:00
70.0,8.0,10.0,1.8,8.0,5.9,50.0,1021.9,21.4,23.0,2024-04-19 15:20:00+00:00
80.0,5.0,9.0,2.0,5.0,5.8,55.0,1021.6,20.5,23.0,2024-04-19 14:50:00+00:00
70.0,8.0,10.0,1.8,9.0,5.7,39.0,1021.4,21.6,23.0,2024-04-19 14:20:00+00:00
60.0,7.0,9.0,1.9,8.0,5.8,64.0,1021.4,21.4,23.0,2024-04-19 13:50:00+00:00
70.0,8.0,9.0,1.8,10.0,5.7,18.0,1021.6,21.8,23.0,2024-04-19 13:20:00+00:00
70.0,8.0,9.0,2.0,10.0,5.9,21.0,1021.9,22.0,23.0,2024-04-19 12:50:00+00:00
70.0,8.0,9.0,1.9,10.0,5.9,19.0,1022.1,21.6,23.0,2024-04-19 12:20:00+00:00
60.0,7.0,9.0,1.8,11.0,6.0,355.0,1022.2,22.3,23.0,2024-04-19 11:50:00+00:00
60.0,8.0,9.0,1.8,8.0,5.9,43.0,1022.3,22.1,23.0,2024-04-19 11:20:00+00:00
60.0,7.0,8.0,1.8,8.0,5.8,52.0,1022.5,22.0,23.0,2024-04-19 10:50:00+00:00
60.0,7.0,9.0,1.9,8.0,6.1,49.0,1022.7,22.1,23.0,2024-04-19 10:20:00+00:00
60.0,7.0,8.0,1.7,9.0,5.8,30.0,1022.8,22.3,23.1,2024-04-19 09:50:00+00:00
50.0,8.0,9.0,1.7,8.0,6.0,56.0,1022.9,22.1,23.1,2024-04-19 09:20:00+00:00
50.0,7.0,9.0,1.8,9.0,6.0,29.0,1023.1,22.1,23.1,2024-04-19 08:50:00+00:00
50.0,7.0,8.0,1.8,10.0,6.1,32.0,1023.1,22.2,23.1,2024-04-19 08:20:00+00:00
50.0,7.0,10.0,1.9,9.0,6.0,40.0,1023.0,22.1,23.1,2024-04-19 07:50:00+00:00
40.0,7.0,10.0,1.9,9.0,5.9,41.0,1022.9,22.1,23.1,2024-04-19 07:20:00+00:00
40.0,8.0,10.0,1.8,8.0,5.9,32.0,1022.7,22.1,23.1,2024-04-19 06:50:00+00:00
40.0,8.0,9.0,1.8,9.0,6.0,40.0,1022.5,22.1,23.1,2024-04-19 06:20:00+00:00
40.0,8.0,10.0,2.1,10.0,6.4,18.0,1022.1,22.1,23.1,2024-04-19 05:50:00+00:00
40.0,8.0,11.0,2.0,9.0,6.1,30.0,1021.8,22.0,23.1,2024-04-19 05:20:00+00:00
40.0,8.0,10.0,1.9,11.0,6.1,20.0,1021.5,21.9,23.1,2024-04-19 04:50:00+00:00
40.0,8.0,10.0,2.0,9.0,6.2,33.0,1021.3,21.9,23.1,2024-04-19 04:20:00+00:00
30.0,8.0,10.0,2.0,9.0,6.4,38.0,1021.1,21.9,23.1,2024-04-19 03:50:00+00:00
30.0,8.0,10.0,2.0,10.0,6.4,24.0,1020.9,21.8,23.1,2024-04-19 03:20:00+00:00
30.0,8.0,10.0,1.9,10.0,6.3,21.0,1020.8,21.9,23.1,2024-04-19 02:50:00+00:00
40.0,7.0,9.0,1.9,10.0,6.1,24.0,1020.7,21.9,23.1,2024-04-19 02:20:00+00:00
40.0,7.0,8.0,2.0,11.0,6.5,33.0,1020.8,21.7,23.1,2024-04-19 01:50:00+00:00
50.0,7.0,9.0,2.0,11.0,6.5,18.0,1021.1,21.9,23.1,2024-04-19 01:20:00+00:00
50.0,7.0,9.0,2.0,11.0,6.5,21.0,1021.4,21.9,23.1,2024-04-19 00:50:00+00:00
50.0,7.0,9.0,2.0,11.0,6.5,12.0,1021.5,21.7,23.1,2024-04-19 00:20:00+00:00
50.0,7.0,9.0,1.9,10.0,6.5,24.0,1021.8,21.7,23.1,2024-04-18 23:50:00+00:00
50.0,7.0,9.0,2.1,9.0,6.7,40.0,1022.2,21.7,23.1,2024-04-18 23:20:00+00:00
40.0,7.0,9.0,2.2,10.0,6.8,24.0,1022.5,21.7,23.1,2024-04-18 22:50:00+00:00
50.0,6.0,8.0,2.0,9.0,6.4,20.0,1022.6,21.6,23.1,2024-04-18 22:20:00+00:00
50.0,7.0,9.0,2.1,10.0,6.5,19.0,1022.8,21.8,23.1,2024-04-18 21:50:00+00:00
40.0,7.0,10.0,2.3,11.0,6.6,30.0,1023.0,21.9,23.1,2024-04-18 21:20:00+00:00
50.0,9.0,11.0,2.3,8.0,6.6,24.0,1023.1,21.7,23.1,2024-04-18 20:50:00+00:00
50.0,8.0,9.0,2.2,11.0,6.7,14.0,1023.0,21.9,23.1,2024-04-18 20:20:00+00:00
50.0,7.0,9.0,2.2,10.0,6.6,19.0,1022.9,21.9,23.1,2024-04-18 19:50:00+00:00
50.0,6.0,9.0,2.3,11.0,6.6,14.0,1022.7,21.9,23.1,2024-04-18 19:20:00+00:00
40.0,7.0,9.0,2.3,11.0,6.5,24.0,1022.4,21.9,23.1,2024-04-18 18:50:00+00:00
40.0,7.0,9.0,2.4,11.0,6.6,21.0,1022.2,21.7,23.1,2024-04-18 18:20:00+00:00
50.0,8.0,11.0,2.3,8.0,6.5,29.0,1021.8,21.8,23.1,2024-04-18 17:50:00+00:00
50.0,8.0,10.0,2.2,10.0,6.3,12.0,1021.5,21.8,23.0,2024-04-18 17:20:00+00:00
30.0,8.0,10.0,2.2,8.0,6.4,11.0,1021.1,21.9,23.1,2024-04-18 16:50:00+00:00
30.0,7.0,9.0,2.3,11.0,6.3,15.0,1020.8,22.1,23.1,2024-04-18 16:20:00+00:00
30.0,8.0,10.0,2.2,11.0,6.5,3.0,1020.5,22.0,23.1,2024-04-18 15:50:00+00:00
50.0,8.0,10.0,2.2,11.0,6.6,14.0,1020.3,21.8,23.1,2024-04-18 15:20:00+00:00
40.0,8.0,10.0,2.4,11.0,6.6,17.0,1020.3,21.9,23.1,2024-04-18 14:50:00+00:00
40.0,8.0,10.0,2.3,10.0,6.4,18.0,1020.1,21.6,23.1,2024-04-18 14:20:00+00:00
40.0,9.0,11.0,2.2,9.0,6.4,19.0,1020.0,21.7,23.1,2024-04-18 13:50:00+00:00
40.0,8.0,10.0,2.2,11.0,6.4,20.0,1020.2,21.5,23.1,2024-04-18 13:20:00+00:00
40.0,9.0,11.0,2.2,11.0,6.6,17.0,1020.3,21.5,23.1,2024-04-18 12:50:00+00:00
40.0,8.0,10.0,2.4,8.0,6.7,12.0,1020.7,20.9,23.1,2024-04-18 12:20:00+00:00
40.0,7.0,9.0,2.3,10.0,6.6,25.0,1020.8,21.4,23.1,2024-04-18 11:50:00+00:00
50.0,8.0,10.0,2.4,12.0,6.6,24.0,1020.9,21.4,23.1,2024-04-18 11:20:00+00:00
50.0,8.0,10.0,2.4,10.0,6.7,8.0,1021.1,21.5,23.1,2024-04-18 10:50:00+00:00
50.0,8.0,10.0,2.5,11.0,6.7,20.0,1021.4,21.0,23.1,2024-04-18 10:20:00+00:00
40.0,7.0,11.0,2.5,12.0,6.7,18.0,1021.7,21.5,23.1,2024-04-18 09:50:00+00:00
40.0,8.0,10.0,2.6,12.0,7.1,20.0,1021.8,21.5,23.1,2024-04-18 09:20:00+00:00
40.0,8.0,10.0,2.6,11.0,6.8,15.0,1021.7,21.5,23.1,2024-04-18 08:50:00+00:00
40.0,8.0,11.0,2.6,11.0,7.0,21.0,1021.8,21.6,23.1,2024-04-18 08:20:00+00:00
50.0,8.0,10.0,2.5,9.0,6.5,10.0,1021.8,21.7,23.1,2024-04-18 07:50:00+00:00
40.0,7.0,10.0,2.5,11.0,6.7,18.0,1021.4,21.7,23.1,2024-04-18 07:20:00+00:00
40.0,8.0,10.0,2.6,12.0,6.8,16.0,1021.1,21.8,23.1,2024-04-18 06:50:00+00:00
40.0,8.0,9.0,2.6,10.0,6.6,26.0,1020.8,21.7,23.1,2024-04-18 06:20:00+00:00
40.0,8.0,10.0,2.5,12.0,6.6,20.0,1020.5,21.7,23.1,2024-04-18 05:50:00+00:00
40.0,8.0,10.0,2.7,10.0,6.9,21.0,1020.2,21.6,23.1,2024-04-18 05:20:00+00:00
50.0,8.0,10.0,2.6,10.0,6.7,17.0,1019.8,21.7,23.1,2024-04-18 04:50:00+00:00
50.0,8.0,10.0,2.5,10.0,6.6,10.0,1019.4,21.7,23.1,2024-04-18 04:20:00+00:00
40.0,9.0,11.0,2.6,10.0,6.8,20.0,1019.0,21.6,23.1,2024-04-18 03:50:00+00:00
40.0,9.0,10.0,2.4,8.0,6.5,24.0,1018.6,21.7,23.1,2024-04-18 03:20:00+00:00
40.0,9.0,11.0,2.6,10.0,6.8,18.0,1018.5,21.7,23.2,2024-04-18 02:50:00+00:00
40.0,8.0,10.0,2.7,10.0,6.8,21.0,1018.5,21.7,23.2,2024-04-18 02:20:00+00:00
40.0,9.0,11.0,2.8,10.0,6.8,13.0,1018.5,21.6,23.1,2024-04-18 01:50:00+00:00
40.0,9.0,11.0,2.8,10.0,6.8,12.0,1018.6,21.7,23.1,2024-04-18 01:20:00+00:00
30.0,9.0,11.0,2.7,10.0,6.9,13.0,1018.5,21.7,23.2,2024-04-18 00:50:00+00:00
30.0,9.0,11.0,2.7,10.0,6.7,15.0,1018.9,21.7,23.2,2024-04-18 00:20:00+00:00
30.0,9.0,11.0,2.8,11.0,6.9,22.0,1019.2,21.7,23.1,2024-04-17 23:50:00+00:00
30.0,10.0,12.0,2.6,11.0,6.7,14.0,1019.8,21.6,23.1,2024-04-17 22:50:00+00:00
20.0,9.0,12.0,2.5,11.0,6.6,15.0,1020.1,21.6,23.1,2024-04-17 22:20:00+00:00
20.0,10.0,12.0,2.7,9.0,6.8,9.0,1020.2,21.3,23.1,2024-04-17 21:50:00+00:00
20.0,9.0,12.0,2.7,11.0,6.8,16.0,1020.4,21.2,23.1,2024-04-17 21:20:00+00:00
20.0,10.0,11.0,2.7,11.0,6.6,18.0,1020.6,20.7,23.1,2024-04-17 20:50:00+00:00
20.0,10.0,12.0,2.9,9.0,6.9,12.0,1020.7,20.2,23.1,2024-04-17 20:20:00+00:00
20.0,11.0,13.0,2.6,10.0,6.7,11.0,1020.3,20.5,23.1,2024-04-17 19:50:00+00:00
30.0,10.0,13.0,2.7,9.0,6.9,12.0,1020.2,19.7,23.1,2024-04-17 18:50:00+00:00
20.0,7.0,10.0,3.0,11.0,7.2,7.0,1019.9,19.7,23.1,2024-04-17 18:20:00+00:00
20.0,8.0,9.0,2.7,11.0,6.8,13.0,1019.9,19.7,23.1,2024-04-17 17:50:00+00:00
30.0,9.0,11.0,2.6,11.0,6.7,13.0,1019.5,20.2,23.1,2024-04-17 17:20:00+00:00
10.0,10.0,12.0,2.6,10.0,6.9,5.0,1019.2,20.5,23.1,2024-04-17 16:50:00+00:00
20.0,8.0,10.0,2.7,11.0,6.8,6.0,1018.9,20.7,23.1,2024-04-17 16:20:00+00:00
20.0,9.0,12.0,2.6,11.0,6.7,6.0,1018.6,20.4,23.1,2024-04-17 15:50:00+00:00
20.0,10.0,12.0,2.7,10.0,6.6,9.0,1018.2,20.4,23.1,2024-04-17 15:20:00+00:00
10.0,9.0,11.0,2.6,10.0,6.6,2.0,1018.1,20.4,23.1,2024-04-17 14:50:00+00:00
20.0,9.0,11.0,2.9,11.0,6.9,10.0,1018.1,20.7,23.1,2024-04-17 14:20:00+00:00
20.0,9.0,11.0,2.6,11.0,6.5,7.0,1018.0,20.9,23.1,2024-04-17 13:50:00+00:00
20.0,9.0,12.0,2.8,11.0,6.9,8.0,1017.9,21.2,23.1,2024-04-17 13:20:00+00:00
20.0,8.0,11.0,2.8,11.0,6.7,359.0,1018.1,21.7,23.1,2024-04-17 12:50:00+00:00
30.0,8.0,11.0,2.6,9.0,6.5,9.0,1018.2,21.6,23.1,2024-04-17 12:20:00+00:00
20.0,9.0,11.0,2.8,11.0,6.8,6.0,1018.2,21.6,23.1,2024-04-17 11:50:00+00:00
40.0,8.0,10.0,2.5,8.0,6.6,8.0,1018.4,21.7,23.1,2024-04-17 11:20:00+00:00
20.0,7.0,10.0,2.7,11.0,6.8,355.0,1018.6,21.0,23.1,2024-04-17 10:50:00+00:00
30.0,9.0,11.0,2.9,11.0,7.1,358.0,1018.9,20.9,23.1,2024-04-17 10:20:00+00:00
20.0,9.0,11.0,2.8,11.0,6.6,5.0,1018.9,21.1,23.1,2024-04-17 09:50:00+00:00
30.0,8.0,10.0,2.7,8.0,6.7,8.0,1018.9,21.2,23.1,2024-04-17 09:20:00+00:00
10.0,8.0,12.0,3.0,10.0,7.2,1.0,1018.7,20.8,23.1,2024-04-17 08:50:00+00:00
20.0,9.0,12.0,2.9,11.0,7.1,357.0,1018.7,20.8,23.1,2024-04-17 08:20:00+00:00
10.0,10.0,11.0,2.9,11.0,7.1,0.0,1018.6,20.4,23.1,2024-04-17 07:50:00+00:00
20.0,9.0,11.0,2.9,11.0,7.1,357.0,1018.4,20.8,23.1,2024-04-17 07:20:00+00:00
20.0,9.0,11.0,3.1,11.0,7.5,356.0,1018.0,20.4,23.1,2024-04-17 06:50:00+00:00
10.0,8.0,10.0,3.0,11.0,7.4,358.0,1017.8,21.2,23.2,2024-04-17 06:20:00+00:00
10.0,8.0,10.0,3.0,11.0,7.3,359.0,1017.4,21.1,23.2,2024-04-17 05:50:00+00:00
30.0,7.0,10.0,3.2,11.0,7.5,357.0,1016.9,20.9,23.2,2024-04-17 04:50:00+00:00
30.0,8.0,10.0,3.1,11.0,7.2,353.0,1016.4,21.0,23.2,2024-04-17 04:20:00+00:00
20.0,9.0,11.0,2.6,11.0,6.9,0.0,1016.1,20.9,23.2,2024-04-17 03:50:00+00:00
20.0,9.0,11.0,3.0,11.0,7.7,6.0,1015.9,21.5,23.2,2024-04-17 03:20:00+00:00
20.0,8.0,10.0,2.9,11.0,7.6,2.0,1015.7,21.4,23.2,2024-04-17 02:50:00+00:00
10.0,8.0,10.0,2.9,11.0,7.7,352.0,1015.6,21.3,23.2,2024-04-17 02:20:00+00:00
10.0,9.0,11.0,3.0,12.0,7.6,358.0,1015.6,21.2,23.2,2024-04-17 01:50:00+00:00
360.0,8.0,10.0,3.0,11.0,7.7,357.0,1015.6,21.3,23.2,2024-04-17 01:20:00+00:00
360.0,7.0,9.0,2.9,11.0,7.4,351.0,1015.7,21.0,23.2,2024-04-17 00:50:00+00:00
360.0,8.0,11.0,3.4,10.0,8.0,354.0,1015.9,20.7,23.2,2024-04-17 00:20:00+00:00
360.0,8.0,11.0,2.9,11.0,7.5,348.0,1016.1,20.9,23.2,2024-04-16 23:50:00+00:00
360.0,7.0,9.0,3.2,12.0,7.8,351.0,1016.6,21.4,23.2,2024-04-16 22:50:00+00:00
360.0,7.0,10.0,3.1,11.0,7.9,347.0,1016.7,21.1,23.2,2024-04-16 22:20:00+00:00
360.0,7.0,9.0,3.2,11.0,8.2,352.0,1016.8,21.3,23.1,2024-04-16 21:50:00+00:00
350.0,7.0,9.0,3.2,12.0,7.8,349.0,1017.1,21.3,23.1,2024-04-16 21:20:00+00:00
360.0,7.0,9.0,3.2,12.0,7.7,355.0,1017.2,21.3,23.1,2024-04-16 20:50:00+00:00
10.0,7.0,9.0,3.2,11.0,7.8,348.0,1017.0,21.2,23.1,2024-04-16 20:20:00+00:00
360.0,8.0,10.0,3.5,11.0,8.0,341.0,1017.1,21.1,23.1,2024-04-16 19:50:00+00:00
10.0,7.0,10.0,3.4,11.0,8.2,345.0,1017.0,21.2,23.1,2024-04-16 19:20:00+00:00
360.0,7.0,10.0,3.3,11.0,7.7,350.0,1016.8,21.3,23.1,2024-04-16 18:50:00+00:00
360.0,7.0,9.0,3.2,12.0,7.9,348.0,1016.5,21.5,23.1,2024-04-16 18:20:00+00:00
360.0,7.0,9.0,3.2,12.0,7.9,346.0,1016.2,21.4,23.1,2024-04-16 17:50:00+00:00
10.0,7.0,9.0,3.2,12.0,7.7,354.0,1015.9,21.3,23.1,2024-04-16 17:20:00+00:00
10.0,7.0,9.0,3.3,11.0,8.0,351.0,1015.6,21.1,23.1,2024-04-16 16:50:00+00:00
350.0,7.0,10.0,3.3,12.0,8.1,349.0,1015.3,21.0,23.1,2024-04-16 16:20:00+00:00
340.0,8.0,11.0,3.1,11.0,7.8,345.0,1015.1,20.8,23.1,2024-04-16 15:50:00+00:00
360.0,8.0,10.0,3.3,11.0,7.7,348.0,1014.8,20.9,23.1,2024-04-16 15:20:00+00:00
360.0,7.0,9.0,3.2,11.0,7.7,347.0,1014.7,20.9,23.1,2024-04-16 14:50:00+00:00
340.0,7.0,10.0,3.2,11.0,7.6,347.0,1014.6,20.5,23.1,2024-04-16 14:20:00+00:00
350.0,7.0,10.0,3.1,12.0,7.6,354.0,1014.5,21.2,23.1,2024-04-16 13:50:00+00:00
350.0,8.0,11.0,3.1,12.0,7.5,348.0,1014.4,21.2,23.1,2024-04-16 13:20:00+00:00
350.0,8.0,11.0,3.2,13.0,7.8,352.0,1014.5,21.2,23.1,2024-04-16 12:50:00+00:00
350.0,9.0,11.0,3.3,12.0,7.6,351.0,1014.5,21.1,23.1,2024-04-16 12:20:00+00:00
350.0,8.0,11.0,3.0,12.0,7.2,347.0,1014.6,21.2,23.1,2024-04-16 11:50:00+00:00
360.0,9.0,11.0,3.2,11.0,7.4,345.0,1014.7,21.2,23.1,2024-04-16 11:20:00+00:00
360.0,9.0,11.0,3.1,12.0,7.3,345.0,1014.7,21.2,23.2,2024-04-16 10:50:00+00:00
350.0,9.0,11.0,3.5,12.0,7.6,346.0,1014.9,21.2,23.2,2024-04-16 10:20:00+00:00
360.0,9.0,12.0,3.3,12.0,7.7,346.0,1015.0,21.3,23.2,2024-04-16 09:50:00+00:00
350.0,8.0,11.0,3.6,12.0,7.8,343.0,1015.0,21.0,23.2,2024-04-16 09:20:00+00:00
340.0,10.0,12.0,3.6,12.0,8.0,345.0,1015.2,21.1,23.1,2024-04-16 08:50:00+00:00
350.0,9.0,12.0,3.6,11.0,8.0,343.0,1015.0,21.1,23.2,2024-04-16 08:20:00+00:00
350.0,10.0,14.0,3.4,12.0,7.8,336.0,1015.1,20.7,23.2,2024-04-16 07:50:00+00:00
350.0,8.0,11.0,3.4,12.0,7.7,340.0,1014.7,21.3,23.2,2024-04-16 07:20:00+00:00
350.0,9.0,11.0,3.4,12.0,7.9,339.0,1014.4,21.4,23.2,2024-04-16 06:50:00+00:00
340.0,9.0,13.0,3.8,12.0,8.2,336.0,1014.1,21.1,23.2,2024-04-16 06:20:00+00:00
340.0,9.0,11.0,3.2,13.0,7.6,326.0,1013.6,21.5,23.2,2024-04-16 05:50:00+00:00
350.0,8.0,10.0,3.5,12.0,7.8,336.0,1013.3,21.5,23.2,2024-04-16 05:20:00+00:00
340.0,8.0,11.0,3.6,12.0,7.7,340.0,1013.0,21.5,23.2,2024-04-16 04:50:00+00:00
340.0,9.0,11.0,3.4,10.0,7.5,338.0,1012.8,21.7,23.2,2024-04-16 04:20:00+00:00
340.0,9.0,12.0,3.6,12.0,8.0,331.0,1012.6,21.6,23.2,2024-04-16 03:50:00+00:00
350.0,9.0,11.0,3.4,13.0,7.7,332.0,1012.5,21.7,23.2,2024-04-16 03:20:00+00:00
340.0,8.0,11.0,3.6,12.0,8.0,330.0,1012.4,21.8,23.2,2024-04-16 02:50:00+00:00
340.0,9.0,11.0,3.3,10.0,7.8,334.0,1012.3,21.8,23.2,2024-04-16 02:20:00+00:00
340.0,8.0,11.0,3.4,12.0,7.8,329.0,1012.3,21.9,23.3,2024-04-16 01:50:00+00:00
330.0,8.0,10.0,3.4,11.0,7.8,331.0,1012.5,21.9,23.2,2024-04-16 01:20:00+00:00
330.0,8.0,10.0,3.2,13.0,7.8,336.0,1012.7,21.9,23.2,2024-04-16 00:50:00+00:00
330.0,8.0,10.0,3.8,13.0,8.1,327.0,1012.9,22.0,23.3,2024-04-16 00:20:00+00:00
330.0,8.0,11.0,3.5,13.0,8.1,332.0,1013.0,21.8,23.3,2024-04-15 23:50:00+00:00
330.0,8.0,10.0,3.7,12.0,7.9,328.0,1013.2,21.8,23.2,2024-04-15 23:20:00+00:00
330.0,8.0,11.0,3.4,11.0,7.9,325.0,1013.2,21.8,23.2,2024-04-15 22:50:00+00:00
330.0,8.0,10.0,3.6,13.0,8.2,324.0,1013.3,21.8,23.2,2024-04-15 22:20:00+00:00
320.0,8.0,10.0,3.4,13.0,7.9,321.0,1013.6,21.8,23.2,2024-04-15 21:50:00+00:00
330.0,8.0,10.0,3.3,13.0,7.7,326.0,1013.7,21.7,23.2,2024-04-15 21:20:00+00:00
320.0,8.0,10.0,3.6,11.0,8.0,323.0,1013.7,21.7,23.2,2024-04-15 20:50:00+00:00
320.0,7.0,10.0,3.4,12.0,8.1,326.0,1013.6,21.4,23.2,2024-04-15 20:20:00+00:00
320.0,7.0,10.0,3.4,13.0,8.2,325.0,1013.6,21.1,23.2,2024-04-15 19:50:00+00:00
320.0,6.0,9.0,3.3,11.0,7.8,318.0,1013.4,21.0,23.1,2024-04-15 19:20:00+00:00
330.0,8.0,12.0,3.7,11.0,8.3,319.0,1013.1,20.7,23.1,2024-04-15 18:50:00+00:00
310.0,8.0,11.0,3.3,12.0,7.9,326.0,1013.0,20.9,23.1,2024-04-15 18:20:00+00:00
310.0,8.0,11.0,3.5,12.0,8.3,317.0,1012.7,20.9,23.1,2024-04-15 17:50:00+00:00
310.0,9.0,11.0,3.6,13.0,8.4,326.0,1012.4,21.1,23.1,2024-04-15 17:20:00+00:00
300.0,8.0,10.0,3.6,13.0,8.5,328.0,1011.7,21.5,23.1,2024-04-15 16:20:00+00:00
300.0,8.0,11.0,3.6,13.0,8.3,322.0,1011.4,21.5,23.1,2024-04-15 15:50:00+00:00
300.0,8.0,11.0,3.8,12.0,8.5,324.0,1011.2,21.4,23.1,2024-04-15 15:20:00+00:00
300.0,7.0,10.0,3.6,13.0,8.3,324.0,1011.1,21.1,23.2,2024-04-15 14:50:00+00:00
300.0,8.0,11.0,3.3,12.0,8.1,328.0,1010.9,21.3,23.2,2024-04-15 14:20:00+00:00
290.0,8.0,11.0,3.4,11.0,8.0,325.0,1010.9,21.2,23.2,2024-04-15 13:50:00+00:00
290.0,8.0,12.0,3.6,11.0,8.1,322.0,1011.0,21.0,23.2,2024-04-15 13:20:00+00:00
300.0,8.0,10.0,3.4,13.0,8.2,329.0,1010.9,21.2,23.2,2024-04-15 12:50:00+00:00
300.0,8.0,10.0,3.4,12.0,8.3,329.0,1011.0,21.3,23.2,2024-04-15 12:20:00+00:00
280.0,7.0,11.0,3.3,13.0,8.4,326.0,1011.2,20.6,23.2,2024-04-15 11:50:00+00:00
290.0,8.0,9.0,3.0,14.0,7.9,323.0,1011.3,21.5,23.2,2024-04-15 11:20:00+00:00
280.0,7.0,9.0,2.6,14.0,7.3,316.0,1011.7,21.4,23.2,2024-04-15 10:50:00+00:00
280.0,7.0,9.0,2.8,14.0,7.1,321.0,1011.9,21.6,23.2,2024-04-15 10:20:00+00:00
280.0,7.0,9.0,2.5,13.0,7.0,336.0,1012.0,21.6,23.2,2024-04-15 09:50:00+00:00
280.0,8.0,10.0,2.6,14.0,7.2,326.0,1012.2,21.8,23.2,2024-04-15 09:20:00+00:00
290.0,7.0,9.0,2.6,7.0,6.6,301.0,1012.2,21.7,23.2,2024-04-15 08:50:00+00:00
300.0,8.0,10.0,2.6,9.0,6.8,336.0,1012.2,21.7,23.2,2024-04-15 08:20:00+00:00
300.0,8.0,10.0,2.5,14.0,6.8,327.0,1012.1,21.9,23.2,2024-04-15 07:50:00+00:00
300.0,8.0,11.0,2.5,14.0,6.6,330.0,1012.1,21.9,23.3,2024-04-15 07:20:00+00:00
300.0,9.0,11.0,2.8,9.0,6.7,326.0,1011.9,21.9,23.3,2024-04-15 06:50:00+00:00
300.0,8.0,10.0,2.5,14.0,6.5,316.0,1011.6,21.9,23.3,2024-04-15 06:20:00+00:00
300.0,8.0,11.0,2.5,9.0,6.3,308.0,1011.2,22.0,23.3,2024-04-15 05:50:00+00:00
300.0,8.0,10.0,2.5,9.0,6.4,316.0,1010.9,21.9,23.3,2024-04-15 05:20:00+00:00
300.0,9.0,12.0,2.6,9.0,6.4,315.0,1010.8,22.1,23.3,2024-04-15 04:50:00+00:00
300.0,9.0,11.0,2.5,9.0,6.3,342.0,1010.6,22.1,23.3,2024-04-15 04:20:00+00:00
310.0,8.0,12.0,2.5,8.0,6.4,320.0,1010.4,21.6,23.3,2024-04-15 03:50:00+00:00
300.0,10.0,12.0,2.5,7.0,6.3,291.0,1010.2,22.3,23.3,2024-04-15 03:20:00+00:00
290.0,9.0,11.0,2.6,9.0,6.4,320.0,1010.0,22.4,23.3,2024-04-15 02:50:00+00:00
290.0,8.0,10.0,2.7,9.0,6.6,321.0,1010.1,22.0,23.3,2024-04-15 02:20:00+00:00
290.0,9.0,11.0,2.5,9.0,6.3,313.0,1010.3,21.8,23.3,2024-04-15 01:50:00+00:00
290.0,8.0,10.0,2.6,9.0,6.3,337.0,1010.1,22.3,23.3,2024-04-15 01:20:00+00:00
280.0,8.0,11.0,2.6,9.0,6.5,319.0,1010.3,22.2,23.3,2024-04-15 00:50:00+00:00
280.0,9.0,12.0,2.6,9.0,6.4,322.0,1010.5,22.5,23.3,2024-04-15 00:20:00+00:00
